#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
#column double Layer6
#column double Layer7
#column double Layer8
#column double Layer9
#column double Layer10
5050,1095.34,898.389,530.309,163.11,39.0842,18.1617,21.1113,51.0722,71.7716,84.2733
5100,1555.91,759.881,249.45,41.1415,27.6436,15.0507,38.5725,44.1581,108.98,144.201
5150,1147.18,1235.64,620.123,191.839,130.832,14.1147,17.3625,19.626,19.3462,51.0844
5200,1217.74,829.236,251.989,156.528,48.3713,19.409,100.215,130.227,242.356,321.519
5250,1623.57,1128.53,338.474,142.791,7.24865,15.8381,24.794,14.6505,76.1921,130.796
5300,1025.85,1130.78,332.935,234.146,87.9422,15.1047,64.0519,87.7062,85.2798,162.724
5350,781.406,1005.82,1046.73,233.411,134.038,14.3217,18.7064,25.4591,75.8036,129.539
5400,1463.53,1025.41,427.119,57.1215,59.3992,18.6976,45.2329,50.3485,100.5,182.511
5450,912.889,1185.89,516.521,126.889,121.137,18.5881,31.9595,60.3613,120.132,179.338
5500,1014.26,1448.97,460.795,132.328,37.4379,17.8035,42.2284,41.0466,71.281,56.8118
5550,428.635,981.545,1184.72,566.467,98.1102,14.1363,17.3092,31.8123,69.0116,38.4474
5600,829.249,1534.25,520.573,153.589,100.196,14.7563,16.7047,56.2005,89.9722,124.38
5650,576.093,853.578,954.806,521.138,208.173,17.6003,19.2219,21.2671,50.5094,78.2824
5700,644.316,1455.04,1227.89,257.719,84.0332,24.6785,14.7737,17.504,20.5441,9.03574
5750,1709.42,808.003,382.317,126.723,30.1684,18.6852,79.3212,115.614,157.935,199.768
5800,1807.55,1106.05,413.012,114.797,11.1957,16.3784,28.3093,36.6217,22.9489,48.6122
5850,1526.36,1253.56,588.537,200.022,25.6299,16.8782,15.6911,41.9311,77.9371,97.4923
5900,1439.14,1450.09,343.394,277.359,120.697,19.438,23.5592,16.147,17.3221,60.1739
5950,1652.24,1153.89,441.126,93.8649,33.8574,18.5027,53.6456,69.7447,129.228,261.584
6000,1838.3,895.196,378.289,101.691,27.6039,17.9921,44.3559,77.6488,104.378,136.195
6050,1704.46,947.43,514.758,127.985,35.8538,14.0129,45.2457,61.2318,95.1378,131.859
6100,1405.38,1633.27,380.305,166.031,23.3703,16.2391,14.4818,35.2561,24.3364,73.1964
6150,1207.09,1470.34,671.767,251.048,37.0218,16.1108,21.8126,28.3639,79.2554,91.5875
6200,1421.45,1269.9,656.695,267.848,138.885,19.9328,15.7257,17.4331,19.1149,49.5768
6250,1337.09,1557.91,462.198,91.0036,59.0368,15.3454,21.5796,26.7931,41.3865,94.2538
6300,1498.94,1396.36,647.384,281.903,111.572,25.2009,17.9181,40.6139,21.1173,58.8934
6350,1330.19,1314.41,785.088,199.339,96.2176,15.3518,14.7002,36.2413,62.3794,92.1998
6400,1584.27,1179.52,589.001,131.606,86.2872,16.9706,23.0086,14.7637,28.5179,110.756
6450,1889.94,1015.02,366.981,228.376,44.4533,14.579,28.5045,80.3765,92.2441,162.946
6500,1088.11,1429.86,698.441,381.154,44.0713,17.8024,25.9757,53.2546,118.851,189.974
6550,1427.53,1286.14,728.581,258.184,57.054,14.4827,16.9024,21.9105,51.906,127.882
6600,1914.98,1384.79,339.285,170.016,34.3792,25.2061,69.5952,82.9564,127.124,153.619
6650,1963.15,953.464,684.251,163.964,24.3659,15.581,16.4796,42.3217,98.7882,87.523
6700,1839.76,1090.36,513.462,221.604,76.1642,26.4848,47.3131,96.8705,132.486,225.134
6750,1439.21,1750.4,562.384,183.021,42.8076,19.646,17.8327,20.3278,54.5568,117.416
6800,1954.42,1549.9,425.371,107.205,21.9676,14.6551,61.3875,49.7656,113.963,170.339
6850,1653.31,1083.86,707.909,171.295,123.899,26.086,36.3098,98.7597,199.697,199.884
6900,1895.92,1285.77,652.606,170.462,80.6598,15.0203,16.9656,20.4997,83.7286,93.6956
6950,1015.17,1683.51,1015.76,274.518,68.7288,33.9541,15.9951,78.9988,103.376,138.67
7000,1259.79,1710.85,1031.68,229.625,86.6693,22.4985,39.9815,18.4616,41.7291,120.246
7050,1637.45,1034.07,464.764,112.5,35.1949,28.1981,46.3984,368.092,231.572,323.107
7100,1407.11,852.881,412.666,229.736,16.0617,228.617,118.008,147.964,257.633,268.334
7150,1506.59,1436.26,483.315,135.573,67.0773,29.989,85.4439,162.538,186.798,263.102
7200,1769.47,1603.11,584.88,259.464,49.1497,21.0131,14.6123,51.5477,74.5388,74.2305
7250,1111.44,987.565,1577.19,408.245,157.876,14.9507,17.1361,31.8358,62.1838,78.9649
7300,1448.94,1454.83,787.746,249.43,179.858,14.8524,16.7592,20.4869,30.3806,62.6618
7350,2007.26,1354.6,631.712,178.075,99.3214,18.0924,17.5067,62.2825,166.913,159.342
7400,2434.09,1175.93,332.066,169.031,82.7174,15.3226,15.3057,30.6086,73.1838,175.384
7450,1082.9,1742.73,837.241,348.111,188.193,14.1461,16.8041,60.6606,70.4511,113.511
7500,1809.42,1580.78,615.609,135.282,103.233,17.5663,16.9881,85.4334,125.989,154.363
7550,1400.63,1575.32,636.926,371.154,64.9534,19.5695,66.3518,135.004,258.699,330.78
7600,1433.17,1394.32,1192.81,419.25,154.248,14.7661,26.6657,61.0461,52.295,94.7869
7650,1889.19,1732.45,367.289,104.992,29.6755,24.4554,18.7479,84.4166,217.626,215.693
7700,1885.9,1687.52,796.307,254.568,53.3298,33.0319,55.5471,92.8841,81.1299,199.856
7750,1681.06,1503.64,550.418,193.205,68.6125,18.6577,68.9889,135.252,188.881,206.247
7800,1298.84,1578.27,1066.85,443.954,123.89,15.7519,36.7987,84.8685,86.9101,143.417
7850,1816.57,1370.51,479.321,163.193,239.027,18.2715,65.1352,111.785,187.224,342.706
7900,2001.88,1499.3,728.372,323.655,91.4874,19.0345,16.1481,34.1514,94.9857,122.127
7950,1044.42,871.394,1481.95,815.634,266.885,22.4797,49.5586,87.7077,35.7347,57.1814
8000,2310.92,1472.23,544.677,231.709,150.624,13.4768,16.0664,52.7064,104.535,175.911
8050,2128.61,1403.97,641.334,153.461,70.6699,20.3592,53.7547,83.0793,137.5,170.505
8100,2534.08,1149.22,552.243,147.934,99.4235,16.5773,20.0239,68.214,110.476,209.584
8150,1619.17,1873.51,660.661,306.304,92.0232,17.1027,53.9806,116.459,124.876,151.56
8200,1609.39,1948.42,828.346,335.753,241.382,14.9963,45.6206,53.6975,79.5265,62.0994
8250,1635.35,1653.28,772.658,490.624,137.765,16.0188,62.0434,157.041,190.313,217.564
8300,2289.12,1118.22,797.83,370.516,150.692,14.5384,17.3612,44.2997,169.209,174.176
8350,1635.53,1644.63,835.596,305.702,187.654,18.7382,44.324,83.5389,166.91,253.254
8400,703.06,1655.51,1359.84,774.82,182.348,17.629,21.3724,43.5148,21.4172,41.5764
8450,2307.2,1758.31,714.186,169.675,58.6193,21.9265,15.6375,45.3428,77.798,162.581
8500,2698.58,1017.12,393.425,223.85,74.2011,34.1346,68.3764,108.424,270.985,391.126
8550,1385.44,2047.74,761.326,371.1,112.642,27.6939,124.503,111.034,119.338,145.312
